report:ncsc-ch-ai-vuln-mgmt-2026	report	NCSC-CH assessment: AI in vulnerability management	
report:ncsc-uk-ai-vuln-10-questions-2026	report	NCSC-UK AI-vulnerability checklist	
report:q1-2026-ransomware-quarterly	report	Q1 2026 ransomware quarterly synthesis	
report:rapid7-q1-2026-threat-landscape-report-vulnerability-exploitation-top-iav	report	Rapid7 Q1 2026 Threat Landscape Report	
report:sophos-active-adversary-2026	report	Sophos 2026 Active Adversary Report	
report:sophos-identity-security-2026	report	Sophos State of Identity Security 2026	
report:swiss-post-swiss-threat-landscape-report-2026	report	Swiss Threat Landscape Report (Swiss Post)	
report:talos-com-abuse-windows-threats	report	Windows COM-abuse analysis (Talos)	
report:verizon-2026-dbir-exploitation-overtakes-credentials	report	Verizon 2026 DBIR	
tool:adfs-machine-dpapi-key-recovery	tool	'Ghost in the Database' ADFS key recovery	Ghost in the Database
tool:amatera	tool	Amatera	
tool:apex2-botnet	tool	Apex2	Apex
tool:avalon-malware-framework	tool	Avalon	CrownX
tool:beagle-fake-claude-stac4713-2026	tool	Beagle	
tool:birdcall	tool	BirdCall	
tool:c2c-meow-flooder	tool	c2c / meow	c2c|meow|qwiklabs/c2c
tool:cavern-c2-framework	tool	Cavern	
tool:crashstealer	tool	CrashStealer	
tool:crysome-rat	tool	CrySome RAT	
tool:datadog-shai-hulud-framework-2026-05	tool	Datadog Shai-Hulud scanner	
tool:edgecution-payouts-kings	tool	Edgecution	
tool:factory-v3-loader-builder	tool	Factory-v3	
tool:gemstuffer-rubygems-2026	tool	GemStuffer	
tool:ghostapproval-ai-coding-assistant-symlink	tool	GhostApproval	
tool:gremlin-stealer-evolution-2026	tool	Gremlin Stealer	
tool:longleash-orb-malware-suite	tool	LONGLEASH / SHORTLEASH ORB malware suite	ff-agent|DOGLEASH|JARLEASH|LEASHTEST
tool:macos-gaslight	tool	macOS.Gaslight	
tool:microsoft-mdash-2026	tool	MDASH	
tool:mistic-mltbackdoor	tool	Mistic	MLTBackdoor
tool:pamdoora-pam-backdoor-2026	tool	PamDOORa	
tool:pamstealer	tool	PamStealer	
tool:pcpjack-cloud-worm-2026	tool	PCPJack	
tool:qlnx	tool	QLNX	Quasar Linux
tool:redhook-android-rat	tool	RedHook	
tool:remotepe	tool	RemotePE	
tool:sophos-ai-edr-evasion-lab	tool	AI-orchestrated EDR-evasion lab	
tool:talos-artoken-eviltokens-bec-panel	tool	ARToken	
tool:toddycat-umbrij-oauth-token-theft-strd	tool	Umbrij	
tool:trickmo-c-2026	tool	TrickMo C	
tool:usbliter8-securerom-exploit	tool	usbliter8	
tool:zichatbot	tool	ZiChatBot	
trend:adobe-coldfusion-campaign-apsb26-68-69	trend	Adobe ColdFusion/Campaign APSB26-68/69	
trend:ai-adaptive-worm-utoronto-2026	trend	Adaptive AI worm PoC	
trend:amd-sb-7052	trend	AMD-SB-7052	
trend:apereo-cas-7-3-7-1-oidc-provider-coop-switzerland-reporter	trend	Apereo CAS OIDC-provider flaw	
trend:argo-cd-repo-server-unauth-rce	trend	Argo CD repo-server unauthenticated RCE	
trend:atos-byovd-hardware-gate-bypass-2026	trend	Software-exposed BYOVD hardware-gate bypass	
trend:autojack-mcp-websocket-rce	trend	AutoJack	
trend:bigbluebutton-bbb-web-three-cves-46351-46353-46404-eu-edu	trend	BigBlueButton bbb-web CVE trio	
trend:centreon-april-2026-vuln-cluster	trend	Centreon April 2026 vulnerability cluster	CERTFR-2026-AVI-0572
trend:claude-code-action-github-issue-supply-chain	trend	claude-code-action bot-actor bypass	
trend:cloud-logging-defense-evasion-unit42	trend	Cloud-logging defence-evasion taxonomy	
trend:depthfirst-ai-agent-21-ffmpeg-zero-days	trend	AI-agent FFmpeg zero-day batch	
trend:entra-agent-id-obo-abuse-redcanary	trend	Entra Agent ID OBO abuse	
trend:github-dev-oauth-token-theft-2026	trend	github.dev OAuth-token theft	
trend:gogs-unpatched-argument-injection-rce-rapid7-metasploit	trend	Gogs argument-injection RCE	
trend:google-cloud-api-key-deletion-delay-2026	trend	GCP API-key deletion delay	
trend:greatxml-bitlocker-bypass-2026	trend	GreatXML	
trend:ilias-lms-nine-fixes-2026-05-27-tileimageupload-unauth-write-soap-access-bypass	trend	ILIAS LMS May 2026 fixes	
trend:joomla-extension-file-upload-rce-wave	trend	Joomla extension file-upload RCE wave	
trend:kaspersky-openclaw-ai-agent-skills-supply-chain	trend	OpenClaw skills supply-chain surface	
trend:langgraph-checkpointer-sqli-rce-2026	trend	LangGraph checkpointer SQLi→RCE chain	
trend:m365-android-debug-flag-oauth-theft-2026	trend	M365 Android debug-flag OAuth theft	
trend:mautic-7-1-2-6-0-9-seven-authenticated-flaws-ssrf-sqli	trend	Mautic 7.1.2/6.0.9 flaw set	
trend:nightmare-eclipse-rogueplanet-defender-toctou-lpe-2026-06	trend	RoguePlanet	
trend:pintheft-linux-kernel-rds-zerocopy-iouring-lpe-no-cve-arch-d	trend	PinTheft	
trend:red-canary-entra-agent-id-priv-esc-addremovecreds-all-role	trend	Entra Agent ID AddRemoveCreds priv-esc	
trend:sparx-enterprise-architect-pro-cloud-server-five-cve-chain-c	trend	Sparx Enterprise Architect five-CVE chain	
trend:spip-2026-rce-wave	trend	SPIP 2026 RCE wave	CERTFR-2026-AVI-0564|CERTFR-2026-AVI-0635
trend:talos-dicom-pacs-orthanc-heap-attack-surface	trend	DICOM/Orthanc heap attack surface	
trend:underminr-multitenant-cdn-domain-fronting-variant	trend	Underminr	
trend:windows-search-uri-ntlm-leak-2026	trend	Windows Search URI NTLM leak	
trend:zammad-7-1-security-release	trend	Zammad 7.1 security release	
actor:unk-masstraction	actor	UNK_MassTraction	
tool:icecube-stealer	tool	IceCube	
actor:helix-extortion	actor	Helix	
incident:injectivelabs-npm-sdk-ts-supply-chain-2026	incident	@injectivelabs/sdk-ts npm supply-chain compromise (2026)	
actor:wp-shellstorm	actor	WP-SHELLSTORM	
actor:xentry-team	actor	XEntry Team	
tool:forg365-phaas	tool	Forg365	ForgCookie
tool:gigawiper	tool	GigaWiper	BLUERABBIT
tool:crucio-ransomware	tool	Crucio	
tool:flockwiper	tool	FlockWiper	
actor:hyadina	actor	Hyadina	
tool:poisonx-driver	tool	PoisonX	
campaign:friendly-fire-ai-agent-defensive-hijack	campaign	Friendly Fire (AI Now Institute exploit)	
actor:armored-likho	actor	Armored Likho	Eagle Werewolf
malware:busysnake-stealer	malware	BusySnake Stealer	
actor:scattered-spider	actor	Scattered Spider	0ktapus|Octo Tempest|UNC3944|Muddled Libra
incident:jscrambler-npm-supply-chain-2026	incident	jscrambler npm supply-chain compromise (2026-07)	
actor:sandworm	actor	Sandworm	APT44|Seashell Blizzard|UAC-0113|Voodoo Bear|SANDWORM RELIC
actor:uac-0145	actor	UAC-0145	
actor:static-tundra	actor	Static Tundra	Berserk Bear|Energetic Bear|Crouching Yeti|Dragonfly|Ghost Blizzard
incident:poland-energy-grid-attack-2025-12-29	incident	Poland energy-sector destructive attack (29 December 2025)	
incident:progress-sharefile-storage-zone-controller-shutdown-2026-07	incident	Progress ShareFile Storage Zone Controller emergency shutdown	
incident:france-eu-turla-fsb-attribution-2026-07	incident	France/EU formal attribution of Turla (FSB Centre 16) espionage against France	Turla France attribution 2026|FSB 16th Centre France espionage attribution
campaign:russia-ip-camera-hijacking-nato-supply-routes-2026	campaign	Russian hijacking of IP cameras along NATO military-supply routes (2026-07)	
incident:asyncapi-npm-github-actions-supply-chain-compromise-2026-07	incident	AsyncAPI npm supply-chain compromise via GitHub Actions (M-RED-TEAM)	
tool:m-red-team-malware-framework	tool	M-RED-TEAM	miasma-train-p1|Miasma RAT
campaign:prt-scan-github-actions-pwn-request-token-theft	campaign	prt-scan	
incident:ifage-geneva-dragonforce-leak-claim-2026-07	incident	IFAGE Geneva — DragonForce leak-site claim (850 GB)	
actor:bandcampro	actor	bandcampro	
campaign:patriot-bait	campaign	Patriot Bait	
actor:storm-3138	actor	Storm-3138	
actor:unk-pyreq2323	actor	UNK_pyreq2323	
actor:unk-outflareaz	actor	UNK_OutFlareAZ	
incident:xai-grok-build-cli-repo-exfiltration-2026-07	incident	xAI Grok Build CLI whole-repository/secrets exfiltration (July 2026)	Grok Build data leak|Grok Build CLI upload incident
incident:iwb-basel-service-provider-breach-2026-07	incident	Industrielle Werke Basel (IWB) third-party service-provider data breach (July 2026)	IWB Kundendaten Datenleck 2026|Industrielle Werke Basel data breach
tool:telepuz-maas-malware	tool	TELEPUZ	
incident:kudankulam-reliance-worldleaks-2026-07	incident	Kudankulam nuclear-plant contractor (Reliance Group) third-party-hosting data breach (July 2026)	Kudankulam nuclear files leak|Reliance Group Yotta breach
actor:uat-11795	actor	UAT-11795	
tool:starland-rat	tool	Starland RAT	
tool:wldr-c2-implant	tool	WLDR	WLDR agent|WLDR C2
tool:castlestealer	tool	CastleStealer	
campaign:hellonet-vipnet-supply-chain	campaign	HelloNet	
tool:hellonet-malware-suite	tool	HelloNet toolkit	HelloInjector|HelloProxy|HelloExecutor|HelloCleaner|HelloBackdoor
tool:acr-stealer	tool	ACR Stealer	
incident:wind-tre-2026-vishing-api-enumeration-breach	incident	Wind Tre vishing + API-enumeration breach (2025)	
actor:uta0533	actor	UTA0533	
tool:sonicwall-sma-uta0533-toolset	tool	KNUCKLEBALL / ORANGETAIL SonicWall SMA toolset	KNUCKLEBALL|ORANGETAIL
campaign:contagious-interview	campaign	Contagious Interview	DeceptiveDevelopment|REF9403
tool:ottercookie	tool	OTTERCOOKIE	
malware:goserpent	malware	GoSerpent	
actor:tetrisphantom	actor	TetrisPhantom	
tool:clicklock-stealer	tool	ClickLock Stealer	ClickLock
actor:bytetobreach	actor	ByteToBreach	
incident:ancpi-romania-cyberattack-2026-07	incident	ANCPI Romania cadastre cyberattack	
incident:ey-third-party-itsm-breach-2026	incident	Ernst & Young third-party ITSM breach	
tool:cruciferra-crypter	tool	Cruciferra	
tool:hollowgraph-malware	tool	HOLLOWGRAPH	
incident:hugging-face-autonomous-ai-agent-breach-2026-07	incident	Hugging Face autonomous AI agent breach	
incident:stadler-rail-everest-supplier-breach-2026	incident	Stadler Rail supplier-platform breach	
incident:south-korea-knda-diplomatic-academy-zero-day-breach-2026	incident	KNDA diplomatic-academy zero-day breach	
malware:sandworm-mode	malware	SANDWORM_MODE	
actor:laundry-bear	actor	LAUNDRY BEAR	Void Blizzard|CL-STA-1114|TA488|UNK_PitStop
tool:ulej-flowerbed	tool	Ulej / Flowerbed	Улей|beehive|ZimReaper
actor:bravox	actor	BravoX	
incident:bravox-yverdon-fiduciary-vaud-municipalities-2026	incident	BravoX breach of a Yverdon-les-Bains fiduciary — Vaud municipalities data exposure	
actor:chaos-ransomware	actor	Chaos (ransomware-as-a-service)	
malware:msarat	malware	msaRAT	
tool:kratos-phaas	tool	Kratos (phishing-as-a-service)	Sneaky2FA
actor:ta458-roundpress	actor	TA458	Operation RoundPress
malware:spypress	malware	SpyPress	
tool:hermes-ai-agent	tool	Hermes AI agent	Hermes
tool:hades-implant	tool	Hades	
incident:thailand-finance-ministry-hermes-ai-agent-2026	incident	Thailand Ministry of Finance — Hermes AI-agent-automated intrusion (2026-07)	
report:microsoft-email-threat-landscape-q2-2026	report	Microsoft Email Threat Landscape Q2 2026	
policy:enisa-eumss-certification-scheme-2026	policy	EU Managed Security Services (EUMSS) certification scheme	EUMSS certification
policy:enisa-health-action-plan-2026	policy	ENISA Health Action Plan Contribution Agreement	EU Health Action Plan
policy:bafin-teamviewer-mar-disclosure-fine-2026	policy	BaFin TeamViewer MAR Article 17 disclosure fine	
actor:clop	actor	Cl0p	Clop|Graceful Spider|Chubby Scorpius|FIN11|Lace Tempest
campaign:clop-windchill-flexplm-extortion-2026	campaign	Cl0p PTC Windchill / FlexPLM extortion campaign (2026)	Windchill PDMLink module serious data leak campaign
actor:cybernox	actor	Cybernox	
tool:dysphoria-botnet	tool	Dysphoria	
tool:medusahvnc	tool	MedusaHVNC	
actor:stac4749	actor	STAC4749	
actor:sinobi-ransomware	actor	Sinobi	
actor:warlock-storm-2603	actor	Warlock	Storm-2603
actor:uat-11764	actor	UAT-11764	
report:talos-ir-trends-q2-2026	report	Cisco Talos IR Trends Q2 2026	
tool:nightledger-backdoor	tool	NightLedger	
tool:bridgehead-tunneler	tool	BridgeHead	
tool:arcbridge-tunneler	tool	ArcBridge	
trend:nightmare-eclipse-legacyhive-profile-registry-hijack-2026-07	trend	LegacyHive	
incident:minnesota-water-utilities-coordinated-cyberattack-2026-07	incident	Minnesota coordinated water-utility OT cyberattack (July 2026)	
incident:uvvg-arad-cyberattack-2026-07	incident	UVVG Arad cyberattack (July 2026)	
actor:sapphire-sleet	actor	Sapphire Sleet	STARDUST CHOLLIMA|BlueNoroff|CageyChameleon|Alluring Pisces|UNC1069|MIDNIGHT NEPTUNE
actor:knaithe-knyuan	actor	knaithe / KnYuan	knaithe|KnYuan
tool:owareaper	tool	OWAReaper	
malware:octlurk	malware	OctLurk	
malware:silklurk	malware	SilkLurk	
tool:lurkproxy	tool	LurkProxy	
actor:toy-ghouls	actor	Toy Ghouls	Bearlyfy|Labubu|Laboo.boo|Feral Wolf
malware:genielocker	malware	GenieLocker	
actor:exfilsquad	actor	ExfilSquad	
incident:uk-dfe-exfilsquad-breach-2026-07	incident	UK Department for Education portal and Police National Legal Database breach (July 2026)	
incident:brinks-home-shinyhunters-breach-2026-07	incident	Brinks Home breach (July 2026)	
incident:anthropic-cybersecurity-eval-escape-2026-07	incident	Anthropic cybersecurity-evaluation environment escape (July 2026)	
actor:midnight-blizzard	actor	Midnight Blizzard	APT29|Cozy Bear|Nobelium|Cloaked Ursa|ICE RELIC
actor:storm-2945	actor	Storm-2945	UNC7005
campaign:captivecrunch-storm-2945-hospitality-wifi	campaign	CaptiveCrunch	
malware:cornflake-go-rat	malware	CornFlake	
tool:chocoshell-powershell-stealer	tool	ChocoShell	
malware:xcsset	malware	XCSSET	XCSSET v40
incident:france-education-nationale-agent-training-breach-2026-07	incident	French Éducation nationale agent-training system breach (July 2026)	
incident:adform-supply-chain-crypto-clipper-2026-07	incident	Adform trackpoint-async.js supply-chain crypto-clipper compromise (July 2026)	
incident:cci-nice-cote-dazur-edrh-breach-2026-07	incident	CCI Nice Côte d'Azur eDRH administrator-account export breach (July 2026)	
incident:coldcard-rng-fallback-seed-theft-2026	incident	COLDCARD hardware-RNG fallback wallet-seed theft (2026)	Coldcard entropy issue|Coldcard RNG hack
campaign:fakeagent	campaign	FakeAgent	
malware:sectoprat	malware	SectopRAT	
malware:teleshim	malware	TELESHIM	
tool:mixedkey	tool	MIXEDKEY	
malware:bindcloak	malware	BINDCLOAK	
incident:liechtenstein-vwbp-register-breach-2026-07	incident	Liechtenstein VwbP beneficial-ownership register breach (July 2026)	Cyberangriff auf das Verzeichnis wirtschaftlich berechtigter Personen|Liechtenstein beneficial ownership register hack
trend:llm-fabricated-cve-advisory-wave-2026-07	trend	LLM-fabricated CVE advisory wave (programmervuln/cveadvisory-)	LLM slop CVEs|AI slop CVEs|fake SQLite CVEs|slop CVEs
report:crowdstrike-threat-hunting-2026	report	CrowdStrike 2026 Threat Hunting Report	CrowdStrike Threat Hunting Report 2026
actor:vault-panda	actor	VAULT PANDA	
actor:genesis-panda	actor	GENESIS PANDA	
actor:umbral-bison	actor	UMBRAL BISON	
actor:altered-spider	actor	ALTERED SPIDER	
incident:foitt-bit-sharepoint-breach-2026-07	incident	BIT/FOITT SharePoint Server breach (Switzerland, 2026-07)	Cyberangriff auf SharePoint-Server des BIT|Bundesamt für Informatik und Telekommunikation SharePoint-Angriff
incident:hungary-treasury-mvh-bytetobreach-2026-08	incident	Hungarian State Treasury (MVH) breach	Magyar Államkincstár kibertámadás|MVH breach
incident:ruag-mro-akira-ransom-payment-review-2026	incident	RUAG LLC Akira ransomware incident and VBS ownership review	RUAG LLC Akira attack|Ruag Lösegeldzahlung
incident:aisi-cyber-range-unsanctioned-agent-actions-2026-07	incident	UK AISI cyber-range unsanctioned agent actions	AISI frontier-AI evaluation incident
tool:ultraviolet-proxy	tool	Ultraviolet	
tool:overlord-rat	tool	Overlord	
tool:phantomkiller-edr-evasion-driver	tool	PhantomKiller	
malware:snowlight	malware	SNOWLIGHT	
actor:unc5174	actor	UNC5174	
actor:unc6586	actor	UNC6586	
incident:graubuenden-canton-sharepoint-breach-2026-08	incident	Canton Graubünden SharePoint Server breach (Switzerland, 2026-08)	Cyberangriff auf einen SharePoint-Server des Kantons Graubünden|AFI Graubünden Cyberangriff
campaign:shai-hulud-chaindrop-2026-08	campaign	Shai-Hulud CHAINDROP wave	CHAINDROP
tool:endlessdoors	tool	ENDLESSDOORS	
actor:jinx-0163	actor	JINX-0163	
report:wiz-cloud-threat-highlights-h1-2026	report	Wiz Cloud Threat Highlights: H1 2026	
campaign:screenconnect-appstore-phishing-2026-08	campaign	ScreenConnect app-store-themed fake-update distribution campaign	
incident:beacon-crm-uk-charities-breach-2026-08	incident	Beacon CRM access-key breach affecting around 1,500 UK charities	
incident:nk-contagious-interview-flemish-government-2026-08	incident	Digitaal Vlaanderen compromise disclosed in the Stykas North Korea victim-set research	
incident:metabase-sqli-zeroday-2026-08	incident	Metabase unauthenticated SQL-injection zero-day exploitation (August 2026)	Metabase reset_password zero-day
policy:eu-ai-act-digital-omnibus-2026	policy	EU AI Act Digital Omnibus (Regulation (EU) 2026/1744)	Digital Omnibus on AI|AI Act Omnibus|Regulation (EU) 2026/1744
policy:cisa-ci-fortify-ot-isolation-guidance-2026	policy	CI Fortify — Advice for isolating vital systems	CI Fortify Initiative|CI Fortify OT isolation guidance
policy:ncsc-uk-forensic-observability-network-devices-2026	policy	NCSC UK forensic observability for network devices	Making forensic observability the norm for network devices
policy:cisa-sbom-minimum-elements-2026	policy	2026 Minimum Elements for a Software Bill of Materials	CISA SBOM Minimum Elements 2026|2026 SBOM Minimum Elements
policy:netherlands-nis2-cyberbeveiligingswet-2026	policy	Netherlands Cyberbeveiligingswet (NIS2 transposition)	Cbw|Cyberbeveiligingswet|Dutch NIS2 law
policy:germany-nis2-registration-forbearance-2026	policy	Germany NIS2 registration deadline and enforcement gap	BSI NIS2 Registrierungspflicht|NIS-2-Umsetzungsgesetz Registrierungspflicht
policy:switzerland-isv-federal-isms-deadline-2026	policy	Swiss ISV Article 51 federal-administration ISMS transition deadline	Informationssicherheitsverordnung Uebergangsbestimmungen|ISV Art. 51
trend:passkey-webauthn-attack-surface-2026-08	trend	Passkey / WebAuthn attack-surface disclosure convergence (2026-08)	Pass-ta-key|Pass-the-Passkey|Borrowing Windows Hello keys
actor:interlock	actor	Interlock	GOLD EMBRACE
malware:nodesnake	malware	NodeSnake	
campaign:groupib-xmrig-pam-forensic-smokescreen	campaign	PAM-impersonation Monero-mining campaign	
report:intrinsec-ai-agents-digital-forensics-series	report	Intrinsec AI Agents X Digital Forensics series	
actor:unc5537	actor	UNC5537	Judische|Waifu
actor:cameron-wagenius	actor	Cameron Wagenius	Kiberphant0m
incident:zabka-supplier-account-jira-gitlab-secrets-2026-07	incident	Zabka supplier-account ticketing-system intrusion	Żabka Jira incident
trend:natjack-nat-trust-assumption-attack-class	trend	NatJack	NAT trust-assumption attack class
trend:coding-agent-ci-harness-trust-boundary-2026-08	trend	Coding-agent CI harness trust-boundary failures	
incident:retelit-qilin-2026	incident	Retelit / Qilin extortion attack	
actor:gunra	actor	Gunra	Golden Community
incident:ceva-logistics-fulfilment-breach-2026-08	incident	CEVA Logistics European fulfilment-systems breach (August 2026)	CEVA Logistics order-processing breach 2026
actor:lazarus-group	actor	Lazarus Group	
campaign:operation-dream-job	campaign	Operation Dream Job	
tool:fudmodule	tool	FudModule	
malware:mistpen	malware	MISTPEN	
malware:foresttiger	malware	ForestTiger	
malware:troy-backdoor	malware	Troy	
tool:relayshell	tool	RelayShell	
actor:storm-1175	actor	Storm-1175	
actor:shadow-earth-053	actor	SHADOW-EARTH-053	
malware:stormencryptor	malware	StormEncryptor	
malware:ted-backdoor	malware	ted backdoor	
tool:curlrat	tool	curlRAT	
trend:shieldbreak-defender-rogueplanet-patch-bypass-2026-08	trend	ShieldBreak	
incident:stiftung-brandenburgische-gedenkstaetten-ransomware-2026-08	incident	Stiftung Brandenburgische Gedenkstätten ransomware attack (August 2026)	
incident:mydr-poland-ehr-breach-2026	incident	MyDr electronic health record platform breach (Poland, 2026)	MyDr PESEL breach|wyciek danych MyDr
incident:acro-criminal-records-office-cms-breach-2022	incident	ACRO Criminal Records Office website and CMS compromise (2022-2023)	
malware:windrelay	malware	WindRelay	
malware:spynote	malware	SpyNote	SpyNote RAT
incident:france-dgfip-tax-breach-2026-08	incident	DGFiP tax-authority intrusion (France, 2026)	DGFiP breach
actor:zerobytes	actor	ZeroBytes	
incident:nhs-blood-transplant-pager-breach-2026-08	incident	NHS Blood and Transplant unencrypted pager exposure	NHSBT pager breach
incident:threema-nine-ddos-2026-08	incident	Threema / Nine DDoS campaign (August 2026)	
actor:mustang-panda	actor	Mustang Panda	HoneyMyte
malware:coolclient	malware	CoolClient	
malware:plugx	malware	PlugX	
malware:toneshell	malware	ToneShell	
tool:jwr-phishing-framework	tool	JWR	
actor:jewelbug	actor	Jewelbug	Earth Alux|REF7707|CL-STA-0049
tool:xg-web	tool	XG-Web	
malware:antino	malware	Antino	
malware:jewelbug-pdf-viewer-extension	malware	PDF Viewer (Jewelbug browser extension)	
malware:clientking	malware	ClientKing	
tool:evooo1bot	tool	Evooo1Bot	
actor:krybit	actor	Krybit	
report:dragos-industrial-ransomware-q2-2026	report	Dragos Industrial Ransomware Analysis: Q2 2026	
report:checkpoint-state-of-ransomware-q2-2026	report	Check Point Research: The State of Ransomware Q2 2026	
actor:apt36	actor	APT36	Transparent Tribe
malware:patchcord	malware	PATCHCORD	
malware:sheetcord	malware	SHEETCORD	
malware:hackerai-c2-agent	malware	HACKERAI C2 Agent	
incident:zurich-lockergoga-megacortex-nefilim-trial-2026	incident	Zurich District Court LockerGoga / MegaCortex / Nefilim ransomware trial (2026)	Stadler Rail ransomware trial
malware:lockergoga	malware	LockerGoga	
malware:megacortex	malware	MegaCortex	
malware:nefilim	malware	Nefilim	
incident:ak-oberoesterreich-cyberattack-2026-08	incident	Arbeiterkammer Oberösterreich cyberattack (2026)	AK Oberösterreich breach
malware:medusa	malware	Medusa	
campaign:stopandprotect	campaign	StopAndProtect	
malware:silentencryptor	malware	SilentEncryptor	
actor:purpledelta	actor	PurpleDelta	Jasper Sleet|UNC5267|Wagemole|Famous Chollima
actor:mabna-institute	actor	Mabna Institute	
actor:panzer	actor	Panzer	
actor:ransom-busters	actor	Ransom Busters	Ransom Busters LTD
actor:settra	actor	Settra	
actor:anubis-raas	actor	Anubis (ransomware-as-a-service)	
malware:grandoreiro	malware	Grandoreiro	
incident:latvia-csdd-breach-2026	incident	Latvia CSDD payment-receipt data breach (2026)	Ceļu satiksmes drošības direkcija cyberattack
incident:castilla-la-mancha-panzer-breach-2026	incident	Castilla-La Mancha regional government cyberattack (2026)	
actor:head-mare	actor	Head Mare	
malware:phantomcore	malware	PhantomCore	
malware:phantomgraph	malware	PhantomGraph	
malware:phantomhook	malware	PhantomHook	
malware:phantomreact	malware	PhantomReact	
campaign:rust-crates-arrayref-dprk-overlap-2026-08	campaign	arrayref crates.io compile-time backdoor	
actor:uat-10147	actor	UAT-10147	
malware:spectre-uat10147	malware	SPECTRE	Specter
tool:pentestgpt	tool	PentestGPT	
tool:deepaudit	tool	DeepAudit	
tool:btr-sys-loldriver-primitive	tool	BTR.sys weaponisation (BTR Reforged)	BTR Reforged|Boot Time Removal Tool abuse
tool:graphspy	tool	GraphSpy	
malware:phexia	malware	Phexia	
malware:castlerat	malware	CastleRAT	
malware:etherrat	malware	EtherRAT	EtherRatz
actor:unc6293	actor	UNC6293	
actor:unc5976	actor	UNC5976	
malware:headrush	malware	HEADRUSH	
actor:payload-ransomware	actor	Payload	
incident:hwz-service-provider-breach-2026-08	incident	HWZ service-provider data breach (Switzerland, 2026-08)	HWZ Datenleck 2026
incident:berlin-landesnetz-compromise-2026-08	incident	Berlin Landesnetz compromise (August 2026)	Hackerangriff auf das Berliner Landesnetz|IKT-Vorfall im Landesnetz Berlin|Berlin state network cyberattack
campaign:silkparasite-central-asia-2026	campaign	SilkParasite	
malware:macsync	malware	MacSync	
policy:ncsc-uk-agentic-ai-risk-guidance-2026	policy	NCSC UK interim guidance on managing the cyber risk of agentic AI (August 2026)	Managing the cyber risk of agentic AI
report:bacs-halbjahresbericht-2026-1	report	BACS Halbjahresbericht 2026/I (Swiss cyber threat landscape, January–June 2026)	Halbjahresbericht 2026/I|Cyberbedrohungslage 1. Halbjahr 2026|BACS semi-annual report 2026/1
report:rapid7-quarterly-threat-landscape-q2-2026	report	Rapid7 Labs Quarterly Threat Landscape Report, Q2 2026	
report:recordedfuture-h1-2026-malware-vulnerability-trends	report	Recorded Future H1 2026 Malware and Vulnerability Trends	
malware:synkloader	malware	SynkLoader	
incident:reliaquest-social-engineering-attempt-2026-08	incident	ReliaQuest social-engineering attempt (August 2026)	
malware:drivesilkrat	malware	DriveSilkRAT	
malware:cookietagrat	malware	CookiETagRAT	
malware:nomadrat	malware	NomadRAT	
malware:goginrat	malware	GoginRAT	
malware:nodeedgerat	malware	NodeEdgeRAT	
malware:e4del	malware	E4del	
malware:pinhole-rat	malware	PINHOLE	
incident:france-bloctel-breach-2026-08	incident	Bloctel telemarketing opt-out registry breach (France, 2026)	
incident:france-education-ministry-breach-2026-07	incident	French Ministry of National Education data breach (2026)	 -> MERGED:incident:france-education-nationale-agent-training-breach-2026-07
incident:velilla-san-antonio-kairos-breach-2026-08	incident	Ayuntamiento de Velilla de San Antonio Kairos extortion claim (2026-08)	
malware:claimloader	malware	Claimloader	
malware:havencode	malware	Havencode	
actor:qtfy	actor	QTFY	QT|QTCYBER
tool:qscan	tool	QScan	
tool:qtrouter	tool	QTRouter	Fast Labyrinth|QTProxy
incident:manchester-airports-group-data-breach-2026-08	incident	Manchester Airports Group data breach	
incident:martigny-combe-email-compromise-2026-08	incident	Martigny-Combe municipal email compromise (Valais, Switzerland, 2026-08)	
incident:protection-civile-eprotec-breach-2026-08	incident	La Protection Civile eProtec platform data breach (France, 2026)	Protection Civile eProtec breach|FNPC data breach 2026
incident:suez-eau-france-supplier-breach-2026-08	incident	SUEZ Eau France technical-supplier data breach (France, 2026-08)	
incident:winnipeg-health-sciences-centre-ransomware-2026-08	incident	Winnipeg Health Sciences Centre ransomware (BMS impact)	
malware:cncmachinerms	malware	CNCMachineRMS	
actor:bismarck-dprk-cybercrime	actor	Bismarck	
tool:wiz-red-agent	tool	Wiz Red Agent	
incident:taiwan-government-agentic-ai-intrusion-2026-07	incident	Taiwan near-autonomous AI government intrusion (July 2026)	
tool:avdh-agentic-vulnerability-discovery-harness	tool	Agentic Vulnerability Discovery Harness (AVDH)	
actor:dark-caracal	actor	Dark Caracal	
malware:gocaracal	malware	GoCaracal	
tool:twostroke-backdoor	tool	TWOSTROKE(-like) backdoor	
tool:tortoiseshell-ssh-tunneler	tool	Nimbus Manticore reverse SSH tunneler	
tool:packclient	tool	PackClient	
tool:redc2	tool	RedC2	RedShell|RedShell Linux|Red Agent
tool:darklantern	tool	DARKLANTERN	
tool:speakingstone	tool	SPEAKINGSTONE	
incident:swiss-cantons-eautoindex-databulk-harvest-2026-08	incident	Swiss cantons eAutoIndex/ecari vehicle-registry data-harvesting incident	
actor:fulcrumsec	actor	FulcrumSec	
incident:zero-logement-vacant-breach-2026-08	incident	Zéro Logement Vacant data breach (France, 2026)	
campaign:france-sdis-data-leaks-2026	campaign	France SDIS (fire and rescue) data-leak campaign 2026	
actor:chimeraz	actor	ChimeraZ	
